SubjectID,Cluster,CompileCount,CompileSpanMinutes,CompileSuccessRate,MinutesFromGlobalFirstCompile,FracLong,MinutesToGlobalLastCompile,SessionCount
356af5c5923d2ab02d7ee3e4aa3868f438374c56442f922eac97f7cfb4bf6ffd,3,46.0,48.96666666666667,0.9782608695652174,18395.016666666663,0.0222222222222222,134456.23333333334,2.0
35b37f46015fb163a6bf29193439978211262163904916043de0ae69637fc1ed,3,43.0,1171.9666666666667,0.9534883720930232,1487.1,0.0952380952380952,150241.15,5.0
35c9cfa8428ff48fddbf3761aa3b4f0d4a5069bace0d65e56bbc889596bc7606,4,42.45454545454545,11618.50909090909,0.8888923585563903,51343.11515151514,0.1945908941358441,89938.59242424242,6.090909090909091
3613cc55e0e9ddc33d86c239eea978d9f20d9af727be3c76c949fb78d569b391,1,22.88888888888889,7638.533333333336,0.98814372770042,74872.875,0.2771777649738176,70388.80833333332,5.555555555555555
370725ae2a89dc37220150a7591606a162c94a5c3c539bbc6f142f3017c27ab9,4,29.266666666666666,8149.74,0.9639368744845418,67435.14,0.2629070504195689,77315.33666666667,7.666666666666667
37b5131818a0faa988d16fb2dce9bbd19bbe9683cf9256496b54f08aa9d477b6,1,25.666666666666668,8588.383333333333,1.0,44228.11111111112,0.1085470085470085,100083.72222222223,4.666666666666667
38b4d34228d3973922e089338fd15b05c0b582ec4da268d26def6738fba99860,1,16.307692307692307,7347.458974358974,1.0,66167.72692307692,0.3535484581178064,79385.03076923077,5.230769230769231
39a54fcafbc2cbdd0c20077deb0d376d69f58969d26da4998de424c0ba0fd375,4,32.0,76.51666666666667,1.0,53312.066666666666,0.1935483870967742,99511.63333333332,7.0
39ff2abf6a5520e2e12bb525dc934f67267072726ed1d7f635abdcc7cf3db8b2,1,28.53333333333333,9231.784444444444,0.967990971375354,58850.72111111111,0.3043519972795784,84817.71111111113,7.8
3a6e37dbe53b4b382157e5b9af490d2e0b73003471c91a70bce8af2e9d4e65b5,1,17.625,7720.477083333333,0.9927253170289856,64535.269791666666,0.3756706096065472,80644.46979166666,6.625
3c3fb94447d0bd2697f78ed72972fe044af9601c36a718e64eeadc35caabd7e3,4,45.35,6930.152499999999,0.9273909162029466,70111.82583333334,0.1449488013906564,75858.23833333333,5.35
3c4453ecbaae0742f7b8ddd9402541fca1019ee6412599fc2c42006617f84038,1,29.58823529411765,5487.239215686273,0.9540728898810428,82039.5568627451,0.2453438651818087,65373.42058823529,5.705882352941177
3cea3e7262d4c3076e2364bba5a70b3e981359b19387c8be420124d6dfd66d9d,4,48.27272727272727,9162.404545454548,0.8866349163272875,91957.6712121212,0.0802755560603641,51780.14090909092,3.5454545454545454
3e8e29b5180606b4dfe452286e097fc245d472615349ad512add5168ea670705,1,29.5,13757.998333333331,0.9382882011605416,65625.995,0.2189893240393812,73516.22333333333,5.3
3ede51276f65fc40763a7f84d942897c848d70abe645cc8e5ff479373ac81b5d,1,22.041666666666668,5693.881250000001,0.9729736766501472,64352.16180555555,0.2327136715625566,82854.17361111111,5.083333333333333
3f808cfa068aade57075bb39b0f6e7adcfa88a37400182e8b43e9ba439f978a9,3,13.0,3.1,1.0,1434.5833333333333,0.0,151462.53333333333,1.0
3f9f1fa0b4d8e9642e54da2c910f37617641c607a0a13ef7599ed40d7f7f264d,2,4.0,10082.683333333332,0.75,19825.616666666665,1.0,122991.91666666669,4.0
