SubjectID,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
mamans.militeras,-4.684977462854529,-2.270418724444461,-1.1509026329173977,1.2567361774861976,-0.8252268955677963,-0.37167527274155804,-0.0038238509887829055,-0.350798427965369,0.06643721431722421,-0.016865044030663703
matraque.ramier,-1.7206938670619785,0.733079693778069,0.3799519794943121,0.07610404360478576,-0.38318851560474576,0.2497303938109404,-0.12430448281043258,-0.06801354001072753,-0.18821976267455642,0.0038367566963831497
mediateur.lezardera,1.5696547267704906,-0.6681854249410971,0.06724889395932737,-1.3505930227150784,-0.044316038491279804,0.2117047479354569,-0.25825593283359666,-0.2708312285150763,0.22040913780424673,-0.028405000074917197
minorees.agacerez,0.260915550257239,-2.0170187094042293,-0.5600307330927381,-0.10156368725053519,0.9430113115204544,-0.26143234957248784,-1.411058342963584,-0.24841897031996216,-0.009303134325998923,0.10867051832662396
miroitera.lamenter,3.004701300116527,0.5862534264660114,0.4818958744136717,0.16890194559041305,0.5535975890988488,0.21423087741107352,0.5926175505994785,0.040185715224608294,0.04114663069714098,0.011819886031247888
monnaies.pressure,-3.418180962530458,-1.6553784524782316,-0.7745669141500252,0.17268652432774728,-0.1533198308826638,-0.07176839644408171,0.03052342787107712,-0.16894154781851148,0.017415568134200077,0.025725955043981792
montais.essayeur,-2.259815124686785,-1.3554824919578083,1.5044777460756338,-0.38848783213678223,-1.027944006853148,0.17227825632763408,-0.0740411829175864,-0.1255299656894633,0.07521227543924054,-0.005309570009728691
naissait.aerosols,-0.006029408260606403,0.42092457684475665,-0.5021410713258667,-0.009670967357058873,0.16242685368330267,0.1380546188262976,0.5772130785231754,-0.2590093134864286,-0.04776281695508285,-0.00012074774099216991
native.colosses,1.428387782083519,1.1604789352371099,0.7261946256839329,-1.1325619181521642,-0.3429732644531934,-0.5817534914414668,0.0078057095698853525,-0.1821394277578105,0.007124336480887296,0.0012227477545169846
neuviemes.doperiez,-1.2635371260728245,1.9775373043210895,0.5175426755484683,0.04410218332718646,0.1398171383452194,-0.008668578217200977,0.044832967710028565,-0.35452545418526155,-0.10699515804283045,-0.002940858891576716
offrirait.rendors,0.6049146806519938,1.544714192382739,0.2050027282324236,-0.512220108850067,0.0623700592384672,-0.21237957853074782,-0.18313726338248887,0.20774790188250772,0.08089401083564739,-0.0033575199040414842
oxygene.infirmes,-0.419037781349084,2.2401819033093986,-0.1519760880058402,0.08086721812876148,0.1080993882454862,-0.12031231727364523,0.19632198982637056,0.07805309088648106,-0.09065102686505465,0.0018989494915811176
pamerais.civilites,-3.4191438657951987,-3.2294688752360696,0.38395224181627224,-1.1605585745999127,-0.8375187380415401,-1.190066221790089,0.4755652639289433,0.3017671712061781,0.21617873219715472,-0.014377810690905296
paniquees.emmenes,-1.2895292151257693,-1.233870021674045,-1.1391585318234285,-0.13696521718154986,0.8800498504166043,-0.4754872520734288,0.037238455667013504,-0.057213763294043034,-0.0424381121227189,0.003842564029754916
parcourue.linceuls,2.911464674296644,1.975549630924091,0.026292825664786502,-0.09522024898994973,0.15510358922142814,-0.06721620244562641,0.4219574863855669,0.09809741551822154,0.10159852274502508,0.009303354182251268
partagera.bombes,-1.7012293759657184,1.6949164420739908,0.7063294302655236,0.43706402677758716,-0.23783384248372486,0.05307506094313035,-0.013458543087235729,-0.27357129583713474,-0.05972555842065002,-0.0017324807748190793
peignons.ficelee,-0.24997274220047028,1.1373535565955926,-0.4304066089162656,0.1657847746864377,0.4264740308563878,0.23683505830510007,0.3168051209481178,-0.350932157896592,-0.02269530599377395,0.000299927268155321
pendage.declencha,-0.2189150365812573,0.2251802423901742,-0.5693629689406288,-0.23918378098086668,0.10265690153486619,0.487149990706329,-0.4261815373532636,0.09789064444636222,-0.05335460939128898,-0.0022009409025488262
